"gender","age","income","overage","underage","phone","price","lines","bill","churn"
1,21,68584,33,9,"and",123.35,2,94.39,"neg"
1,34,22016,0,28,"and",889.48,1,48.05,"neg"
0,37,123307,13,0,"win",362.23,1,51.29,"pos"
0,26,77121,11,22,"and",681.66,4,139.55,"neg"
1,26,86776,45,0,"ios",652.44,1,73.91,"pos"
1,56,62661,11,32,"and",867.02,1,59.14,"neg"
0,28,27313,19,0,"and",104.52,4,152.63,"neg"
1,49,21443,31,12,"win",300.74,1,79.08,"pos"
1,24,207487,61,27,"and",204.71,3,117.88,"pos"
0,58,26739,43,30,"and",644.92,3,92.35,"neg"
1,63,206155,33,3,"and",616.87,1,62.97,"pos"
0,25,45180,0,24,"and",753.69,2,97.05,"neg"
1,48,44454,30,17,"and",583.29,4,119.04,"neg"
1,68,76111,30,10,"and",562.49,2,80.8,"neg"
1,58,145943,13,0,"and",151.62,4,139,"neg"
0,20,81143,41,8,"and",317.87,1,66.32,"pos"
1,79,44006,10,38,"ios",495.69,2,83.44,"neg"
0,62,27912,29,29,"other",28.77,2,67.06,"neg"
0,22,69447,13,7,"and",580.97,1,66.72,"neg"
1,25,69771,6,21,"and",312.02,2,96,"neg"
0,77,41263,40,42,"and",716.99,2,92.05,"pos"
0,49,114519,14,3,"and",126.1,2,108.79,"pos"
0,56,38763,0,10,"and",354.57,4,111.16,"neg"
0,76,69896,26,2,"and",381.06,2,82.73,"pos"
0,72,23674,33,8,"and",751.45,2,93.64,"neg"
0,70,41151,19,34,"and",601.31,5,132.56,"neg"
0,52,20106,14,38,"ios",900.38,1,60.94,"pos"
0,49,25732,64,0,"and",492.2,4,106.95,"neg"
1,32,43535,58,0,"and",877.25,5,177.94,"pos"
1,22,246529,47,23,"and",877.89,3,115.64,"pos"
1,65,117935,0,11,"and",582.45,4,148.47,"neg"
0,66,28176,11,17,"and",556.93,2,88.79,"neg"
1,23,59948,63,28,"and",481.86,4,136.27,"pos"
1,71,98480,35,8,"and",851.5,2,101.68,"pos"
1,59,53114,38,0,"and",833.29,3,79.82,"neg"
1,48,84875,5,34,"ios",588.69,2,93.45,"pos"
0,61,88148,28,6,"ios",314.37,2,68.5,"pos"
0,74,177798,30,13,"and",326.54,4,133.81,"neg"
0,53,46408,66,0,"and",282.56,5,167.2,"neg"
0,32,80696,24,27,"and",817.07,2,108.95,"pos"
1,51,39254,13,18,"and",439.86,2,104.82,"neg"
1,69,93344,53,0,"and",872.76,4,109.35,"pos"
1,36,36130,2,7,"ios",907.88,4,104.16,"neg"
1,54,271040,0,18,"and",104.35,3,124.61,"pos"
1,35,60008,31,23,"and",861.59,4,157.8,"pos"
1,41,16371,0,0,"ios",627.36,1,73.68,"pos"
1,34,32273,9,3,"and",495.26,1,66.17,"neg"
0,59,19527,0,14,"and",593.99,1,64.78,"neg"
0,65,53891,34,9,"and",838.53,1,88.33,"neg"
1,76,94604,29,16,"and",288.7,1,56.54,"pos"
1,47,314055,0,17,"and",734.18,5,164.74,"pos"
1,38,61037,28,46,"and",263.22,2,85.5,"pos"
1,72,81339,9,33,"and",862.82,2,96.51,"pos"
1,39,65021,67,48,"and",867.9,1,85.24,"pos"
1,73,305631,0,0,"ios",600.52,1,67.95,"pos"
1,70,74987,6,0,"and",668.73,1,80.06,"neg"
0,72,40351,25,27,"and",574.42,1,54.31,"pos"
0,60,72810,23,11,"and",151.69,1,61.64,"neg"
1,49,276123,50,0,"and",582.47,4,142.32,"pos"
0,63,78800,0,14,"ios",436.83,1,55.81,"neg"
1,50,89404,53,4,"ios",1063.38,3,134.91,"pos"
1,68,44340,20,30,"ios",508.4,1,61.57,"pos"
1,73,26411,33,30,"and",688.09,1,80.33,"pos"
1,64,341099,55,2,"and",688.18,3,122.06,"pos"
1,72,234608,9,20,"and",182.84,2,67.53,"pos"
0,53,99980,0,3,"and",645.9,1,71.22,"pos"
0,49,18068,47,24,"and",237.17,1,65.81,"pos"
0,77,59901,69,42,"and",318.12,2,105.44,"pos"
0,24,59854,0,18,"and",379.49,2,99.36,"neg"
1,76,78259,0,26,"ios",508.37,2,68.96,"pos"
0,61,35233,41,19,"ios",959.29,2,74.36,"neg"
1,27,143435,17,0,"and",473.89,1,67.79,"pos"
0,38,103002,30,33,"and",342.19,3,80.34,"neg"
0,65,99231,42,26,"and",656.84,5,99.11,"pos"
1,65,105946,44,26,"other",280.28,2,86.66,"pos"
0,51,165724,17,30,"ios",885.89,3,117.6,"pos"
0,74,21345,7,12,"ios",992.04,1,59.31,"pos"
1,78,107844,33,24,"and",457.81,5,163.58,"pos"
1,57,27702,31,0,"and",515.54,4,134.85,"neg"
0,55,24562,55,0,"and",364.88,2,84.38,"neg"
1,38,27132,43,16,"and",543.56,1,66.97,"neg"
1,26,84402,0,7,"and",438.08,1,67.19,"pos"
0,52,64967,41,10,"and",421.32,2,83.38,"pos"
0,71,121626,27,4,"ios",602.65,2,88.1,"pos"
0,48,310344,17,10,"and",106.61,1,71.71,"pos"
1,22,23827,9,20,"and",566.59,4,128.69,"neg"
0,50,304679,29,24,"and",206.44,5,158.85,"pos"
0,48,207403,0,25,"ios",685.12,1,54.12,"pos"
0,69,160725,40,12,"and",396.83,2,100.1,"pos"
0,37,102975,59,0,"ios",884.09,5,134.79,"neg"
0,44,21336,55,25,"ios",619.94,1,81.48,"pos"
1,63,17784,8,8,"and",225.26,1,54.09,"neg"
0,63,94821,54,27,"ios",756.2,2,97.77,"pos"
1,60,89042,66,24,"and",519.54,1,68.67,"pos"
1,62,24773,25,21,"and",675.3,2,103.99,"pos"
0,28,37504,0,30,"other",52.03,2,63.26,"neg"
0,26,45009,57,25,"other",274.91,4,140.23,"neg"
1,26,66650,11,16,"and",756.41,3,121.3,"neg"
0,44,103400,36,38,"ios",757.2,2,87.46,"pos"
0,36,28765,19,34,"and",385.87,2,85.38,"neg"
1,58,48738,80,24,"and",188.23,3,119.49,"pos"
0,28,69678,41,0,"and",488.06,1,71.74,"pos"
0,32,48658,50,0,"and",335.67,3,106.42,"neg"
0,59,15839,0,8,"and",773.31,4,112.76,"neg"
1,32,328855,0,33,"and",661.7,2,100.33,"pos"
0,47,46161,50,20,"and",529.87,3,123.58,"neg"
1,50,63853,31,8,"and",275.77,2,106.8,"neg"
0,48,28426,8,5,"and",663.12,5,119.53,"neg"
1,73,42894,13,30,"and",209.7,1,75.83,"pos"
0,20,47914,61,1,"and",502.6,2,95.96,"neg"
1,46,20604,3,26,"and",113.22,2,80.53,"neg"
0,56,79984,58,53,"and",646.3,2,93.84,"pos"
1,48,83246,24,14,"and",864.44,2,76.39,"neg"
0,52,37973,0,10,"and",479.66,2,74.34,"neg"
0,75,245780,0,21,"and",868.55,3,92.69,"pos"
0,34,41027,32,20,"ios",835.23,1,90.78,"pos"
1,52,24022,36,0,"ios",767.35,2,97.29,"pos"
1,59,73731,0,0,"and",748.01,2,99.45,"pos"
1,61,240486,27,29,"and",571.31,3,110.03,"pos"
0,57,113098,0,14,"ios",561.49,3,101.29,"pos"
0,45,29674,25,15,"and",804.58,2,91.45,"neg"
1,72,263191,0,16,"ios",372.52,2,62.96,"pos"
0,47,175262,33,0,"and",764.07,4,106.63,"neg"
0,55,59032,0,23,"and",313.39,2,72.07,"neg"
1,76,160389,38,16,"and",565,4,91.17,"pos"
0,32,72836,5,30,"ios",781.82,3,122.04,"neg"
1,28,323776,56,19,"and",728.45,5,160.91,"pos"
1,65,17855,69,23,"and",848.97,2,102.37,"pos"
1,75,39904,20,32,"and",787.51,2,93.69,"neg"
1,21,90826,30,37,"and",470.5,4,126.5,"pos"
1,35,23467,37,34,"ios",451.46,2,74.12,"pos"
0,20,53357,0,47,"and",479.58,5,131.85,"neg"
1,74,52817,55,3,"ios",947.09,2,73.98,"neg"
0,63,49194,18,22,"ios",946.76,5,142.28,"neg"
1,54,76557,0,24,"and",115.88,2,60.26,"neg"
0,65,15307,0,0,"and",583.25,3,127.69,"neg"
1,25,25126,26,19,"and",224.88,5,135.36,"neg"
0,37,20854,42,15,"and",367.68,2,107.5,"neg"
0,26,120624,32,20,"and",205.22,5,125.82,"neg"
0,74,59565,45,9,"and",493.13,3,113.37,"pos"
0,28,44911,31,0,"and",543.11,1,71.42,"neg"
1,77,169666,0,7,"and",435.81,4,119.78,"pos"
1,48,55228,17,26,"other",187.19,3,133.91,"neg"
0,71,145720,6,25,"ios",379.16,3,107.24,"pos"
0,57,24688,28,32,"and",311.08,5,128.15,"neg"
0,58,112367,0,8,"and",829.81,2,75.79,"neg"
1,42,105041,4,22,"and",274.91,4,113.52,"neg"
1,45,46624,18,0,"and",166.1,3,75.13,"neg"
1,72,85002,44,0,"ios",849.64,2,79.32,"pos"
0,21,162623,2,29,"and",371.43,5,137.06,"neg"
0,69,24355,2,0,"and",427.04,1,54.5,"neg"
0,75,43767,30,22,"and",609.57,3,108.26,"neg"
0,49,309903,11,0,"ios",426.64,1,57.31,"pos"
0,38,47082,31,10,"and",441.66,2,71.62,"neg"
1,59,51043,44,0,"and",187.45,2,105.43,"neg"
0,58,26464,25,2,"and",708.33,4,152.54,"neg"
0,32,28907,33,22,"ios",444.73,2,87.27,"pos"
0,34,18671,23,19,"and",303.48,1,48.6,"neg"
1,36,139985,0,16,"ios",495.32,5,154.61,"neg"
0,71,21055,17,18,"ios",374.2,1,73.23,"pos"
1,27,26864,0,1,"and",436.24,4,125.22,"neg"
0,61,82751,40,9,"and",819.94,1,60.48,"pos"
0,34,43432,0,8,"ios",772.65,4,117.75,"neg"
1,34,77538,83,14,"and",566.64,1,87.28,"pos"
0,51,86737,8,17,"and",690.91,2,66.66,"pos"
0,71,117472,27,5,"win",385.12,5,175.66,"neg"
0,49,105623,19,3,"other",67.32,3,109.77,"neg"
0,68,105042,31,24,"and",639.38,5,122.25,"neg"
0,51,34816,76,9,"ios",446.62,3,114.1,"neg"
1,74,88383,68,6,"other",73.2,1,73.83,"pos"
1,41,66688,28,6,"and",137.54,1,78.55,"neg"
0,51,36244,8,11,"ios",757.26,1,49.81,"pos"
1,35,32447,73,6,"and",577.55,2,94.21,"pos"
1,70,37921,18,0,"ios",510.44,2,81.08,"neg"
0,26,46719,18,19,"ios",1093.23,1,80.91,"pos"
0,66,16248,46,7,"and",390.81,3,121.43,"neg"
0,37,94377,38,34,"and",511.59,1,65.25,"pos"
1,33,63590,61,12,"and",808.27,2,100.6,"neg"
0,71,28698,21,27,"and",153.78,2,84.01,"pos"
0,51,166645,32,0,"and",867.02,1,66.51,"pos"
0,44,217465,67,34,"ios",517.01,4,148.11,"pos"
0,24,276244,1,17,"ios",714.14,3,89.23,"pos"
1,36,97674,0,0,"and",587.41,1,61.83,"pos"
0,63,22598,12,37,"ios",716.5,1,64.93,"pos"
1,46,81073,11,19,"and",747.94,1,70.85,"neg"
1,35,41170,3,21,"and",276.22,1,76.28,"neg"
0,38,18503,20,30,"and",187.49,1,57.15,"neg"
0,32,45268,6,33,"and",836.83,2,96.78,"neg"
0,69,32121,11,31,"and",695.29,2,99.37,"neg"
0,39,24647,0,0,"and",692.27,5,163.71,"neg"
0,38,50192,16,29,"win",383.96,3,109.59,"neg"
0,40,53040,33,0,"and",205.65,3,98.49,"neg"
1,38,334162,0,0,"and",874.49,5,140.99,"pos"
1,76,29937,9,15,"and",293.35,4,129.57,"neg"
1,73,44265,5,0,"and",756.32,1,49.59,"neg"
0,41,61502,27,0,"ios",936.66,1,81.4,"pos"
1,36,54307,32,21,"and",583.03,3,87.59,"neg"
1,77,78831,0,14,"and",180.88,1,68.48,"pos"
0,63,190968,28,13,"ios",477.41,3,83.85,"pos"
0,76,59293,0,8,"ios",581.66,4,97.18,"neg"
0,44,41813,49,0,"and",253.83,1,86.21,"neg"
0,36,47138,0,14,"and",880.21,1,73.66,"pos"
1,51,66163,31,24,"ios",781.94,2,89.76,"pos"
1,26,60515,39,6,"and",862.38,4,150.04,"neg"
0,63,22210,26,6,"and",761.5,1,77.54,"neg"
1,74,97001,34,4,"other",179.56,1,80.43,"pos"
1,57,21772,37,7,"and",138.96,2,103.45,"neg"
0,60,72640,39,24,"and",615.32,2,101.32,"pos"
1,38,19212,0,13,"and",588.6,4,111.41,"neg"
1,54,136245,0,9,"ios",982.89,5,102.85,"neg"
0,53,99066,15,0,"and",324.16,1,85.04,"pos"
0,23,75447,27,2,"and",210.5,2,104.44,"neg"
1,28,40369,65,0,"and",550.76,3,97.15,"pos"
0,44,96248,35,38,"other",113.07,1,63.08,"pos"
0,36,311085,0,10,"ios",624.72,4,124.89,"neg"
1,35,27026,23,0,"and",153.78,2,75.43,"neg"
0,20,135729,39,7,"and",800.97,4,147.05,"pos"
0,22,19724,36,44,"and",662.58,2,100.1,"pos"
1,55,78428,67,2,"and",582.17,3,134.09,"pos"
1,39,145349,45,32,"win",368.72,2,81.18,"pos"
1,56,17255,22,13,"and",404.45,1,54.65,"neg"
0,52,28376,19,19,"and",839.63,1,70.63,"neg"
0,72,34833,12,15,"ios",469.68,1,49.07,"pos"
1,75,181213,12,16,"ios",428.45,3,71.36,"pos"
0,27,39004,31,12,"and",461.92,1,88.1,"neg"
1,38,26468,0,5,"ios",891.7,2,85.44,"pos"
1,53,26271,13,4,"and",738.15,4,119.45,"neg"
1,44,73367,86,7,"ios",572.88,5,186.26,"pos"
1,58,62361,0,12,"and",353.6,2,65.76,"neg"
0,54,172538,0,28,"and",507.93,3,114.86,"pos"
0,45,104349,32,0,"ios",797.61,3,92.55,"pos"
0,25,15804,50,28,"and",462.41,5,158.27,"pos"
0,71,197162,36,0,"ios",304.4,4,129.17,"pos"
1,35,20951,17,1,"and",272.97,2,62.1,"neg"
1,70,27732,74,13,"and",260.1,2,92.47,"neg"
1,25,58803,30,15,"and",532.66,1,74.6,"pos"
0,35,305953,15,10,"ios",975.31,2,88.22,"pos"
0,50,25652,38,18,"and",857.63,2,72.35,"neg"
1,28,101803,15,42,"and",834.46,2,82.18,"pos"
1,52,31738,28,13,"and",748.81,2,96.9,"neg"
1,65,73631,0,20,"and",429.8,2,73.7,"neg"
0,39,68492,47,25,"and",446.24,2,75.43,"pos"
1,51,86482,5,32,"ios",776.52,4,104.52,"pos"
0,68,59481,37,13,"and",793.17,2,84.23,"neg"
1,27,78180,33,23,"and",226.21,1,82.77,"pos"
0,26,28736,25,3,"and",676.47,5,135.6,"neg"
0,40,27804,0,30,"ios",595.45,1,78,"neg"
1,24,52432,36,17,"ios",527.1,2,77.06,"pos"
1,42,209596,52,26,"ios",774.31,1,63.16,"pos"
0,35,148112,21,7,"and",533.41,5,149.36,"neg"
1,35,21284,0,44,"and",110,2,82.89,"neg"
0,71,44622,14,13,"and",666.56,2,82.62,"pos"
1,58,90207,0,18,"ios",950.81,2,82.54,"neg"
0,22,208361,0,20,"and",384.67,3,87.2,"pos"
1,69,40766,42,28,"and",412.94,2,97.15,"pos"
0,70,81803,2,40,"and",675.15,2,80.43,"neg"
1,49,90727,13,0,"and",702.56,1,61.3,"neg"
0,31,52365,42,0,"and",340.36,2,86.54,"neg"
1,39,28465,0,14,"and",673.47,3,116.48,"neg"
0,69,59962,0,33,"and",424.87,4,106.72,"neg"
0,36,41906,57,4,"and",848.39,1,79.39,"pos"
0,27,16680,28,36,"ios",619.54,1,59.52,"pos"
0,74,51101,0,16,"and",298.6,2,79.14,"neg"
1,23,24009,40,11,"and",294.79,2,82.41,"neg"
0,27,98954,54,0,"and",378.24,1,76.66,"pos"
1,49,38680,4,7,"and",439.29,5,133.9,"neg"
0,25,182076,27,5,"other",73.84,4,94.32,"pos"
1,39,48800,21,21,"and",225.74,1,55.94,"pos"
0,24,26607,94,0,"and",562.09,3,121.36,"pos"
1,59,19743,32,17,"and",890.78,1,56.55,"pos"
0,48,76236,43,49,"and",573.18,1,71.43,"pos"
1,26,162757,49,0,"and",294.73,1,61.4,"pos"
0,40,85209,0,0,"and",620.72,2,85.5,"neg"
1,45,82261,25,14,"and",294.42,1,60.61,"pos"
1,36,144474,39,0,"and",603.97,2,91.83,"pos"
0,23,101137,28,12,"and",348.93,4,95.17,"pos"
0,58,68799,27,1,"and",714.15,3,123.8,"neg"
1,60,33749,63,39,"and",475.14,1,89.9,"pos"
1,74,20251,39,5,"and",482.89,2,94.06,"neg"
1,51,98830,58,3,"and",406.8,5,155.28,"pos"
1,32,70601,1,26,"and",127.98,2,89.1,"neg"
1,68,17981,38,31,"and",283.45,1,92.61,"pos"
1,31,43430,20,30,"and",734.65,1,58.14,"neg"
0,44,55661,20,37,"and",543.27,2,98.94,"pos"
0,69,23353,24,0,"and",252.88,2,85.86,"neg"
0,25,56663,5,17,"and",794.9,2,79.61,"neg"
1,31,37307,45,33,"and",99.59,1,58.92,"pos"
0,58,129727,0,0,"and",169.21,3,68.34,"pos"
0,54,36885,38,31,"and",159.09,3,104.59,"pos"
1,76,95589,38,38,"and",323.95,3,92.25,"neg"
1,77,50008,0,0,"and",146.33,1,64.11,"neg"
0,26,28418,48,23,"and",150.81,1,56.26,"neg"
0,66,102210,27,21,"and",597.93,4,116.05,"neg"
1,79,47967,19,0,"and",673.95,4,89.51,"neg"
1,44,66476,30,14,"and",437.12,4,141.51,"neg"
0,48,33245,53,32,"and",881.8,2,89.72,"pos"
1,21,60088,25,16,"and",433.09,3,96.37,"neg"
0,51,28368,26,7,"and",633.69,4,116.46,"neg"
0,34,26619,31,16,"ios",1058.35,2,64.59,"pos"
1,54,33861,0,10,"and",272.75,4,135.45,"neg"
0,79,109255,32,5,"ios",1014.81,2,83.67,"pos"
1,65,77953,21,24,"and",201.49,2,72.91,"pos"
0,26,57921,29,24,"and",698.37,1,69.71,"pos"
1,30,83502,0,19,"and",178.91,2,72.58,"neg"
1,40,64175,37,17,"and",605.62,2,85.24,"neg"
1,71,41787,0,26,"and",326.15,1,44.55,"neg"
0,26,127968,36,16,"and",348.08,4,159.01,"pos"
1,63,27136,1,41,"and",150.8,1,76.33,"pos"
0,52,218267,34,24,"ios",818.33,2,104.67,"pos"
0,33,23542,65,0,"ios",440.96,3,104.79,"pos"
1,45,18281,53,29,"and",888.27,3,112.81,"neg"
0,74,140861,0,16,"ios",746.13,3,68.88,"pos"
1,60,291518,36,1,"and",732.17,4,146.44,"pos"
1,51,43616,39,22,"and",178.81,2,72.25,"neg"
0,38,112578,0,1,"other",200.66,3,74.02,"neg"
0,61,32207,26,14,"and",421.2,2,89.61,"neg"
1,66,342112,32,15,"and",175.67,3,125.1,"pos"
0,71,115839,0,0,"and",339.32,2,84.09,"neg"
1,76,64221,10,27,"and",171.98,1,67.87,"pos"
0,65,19655,42,11,"and",611.9,2,83.08,"pos"
0,63,70461,1,24,"and",384.7,1,70.57,"pos"
1,33,263588,41,38,"and",178.69,4,137.38,"pos"
1,29,43340,0,7,"ios",651.77,1,55.9,"neg"
1,39,22578,37,24,"and",704.89,1,61.81,"pos"
1,76,70107,0,26,"and",646.55,3,83.04,"neg"
0,71,102665,28,13,"and",266.87,2,74.18,"pos"
1,68,17960,45,5,"ios",571.34,1,86.7,"pos"
0,74,54894,9,4,"win",386.57,1,72.31,"neg"
0,40,37814,41,19,"win",360.06,3,81.2,"pos"
0,68,22413,46,0,"and",896.07,2,96.4,"neg"
0,73,34874,23,33,"and",625.06,1,72.28,"pos"
1,50,52505,53,31,"ios",686.32,1,65.66,"pos"
0,46,291254,0,0,"and",694.92,2,90.57,"neg"
0,36,67646,25,1,"and",752.53,1,65.2,"neg"
0,36,38737,2,10,"and",384.33,3,86.83,"neg"
1,52,83197,25,5,"ios",923.13,2,76.82,"pos"
0,32,33251,68,30,"and",603.33,2,92.95,"pos"
0,60,69314,0,20,"and",228.9,3,102.95,"neg"
1,53,22585,6,0,"ios",1071.72,2,87.59,"neg"
0,61,71630,39,7,"and",388.34,3,109.98,"neg"
1,47,117638,7,3,"and",271.85,2,93.35,"neg"
0,76,81020,20,0,"ios",306.05,1,58.89,"neg"
0,44,219788,1,10,"and",499.78,5,112.41,"neg"
0,37,41686,37,27,"and",204.2,2,91.18,"neg"
1,63,51957,36,27,"and",697.53,3,87.76,"neg"
0,74,20680,19,0,"and",812.63,1,62.55,"neg"
0,34,144481,7,0,"ios",387.66,2,64.82,"pos"
0,49,248140,0,2,"ios",328.99,2,87.5,"pos"
0,56,103107,16,50,"ios",589.4,3,90.78,"pos"
1,79,39564,61,52,"and",345.58,1,82.99,"pos"
1,36,151712,1,35,"and",440.82,3,112.2,"neg"
1,51,29003,0,22,"and",444.94,2,76.79,"neg"
0,76,23158,42,15,"ios",949.46,2,81,"pos"
1,39,28577,32,0,"and",598.8,2,90.78,"neg"
1,45,122063,1,30,"and",167.96,4,124.09,"neg"
0,44,46636,0,34,"and",577.59,1,71.34,"neg"
1,25,21439,0,19,"and",662.07,2,90.83,"pos"
0,47,229725,22,30,"and",270.91,3,87.84,"pos"
1,68,70251,11,29,"and",667.55,2,100.58,"pos"
0,23,21116,19,0,"win",349.25,1,57.7,"neg"
0,65,95970,23,29,"and",884.36,1,72.4,"pos"
0,30,50463,32,3,"and",882.01,2,96.23,"neg"
0,44,42056,74,20,"and",699.46,4,149.11,"pos"
1,56,190617,39,34,"and",340.74,2,74.6,"pos"
0,61,32739,20,16,"and",871.89,1,52.43,"neg"
1,47,62740,2,24,"and",205.14,3,118.33,"neg"
0,63,18664,8,14,"and",291.32,2,77.35,"neg"
1,40,249456,18,19,"ios",308.93,4,127.39,"pos"
0,69,123691,56,11,"and",256.86,5,111.8,"pos"
0,71,36630,0,28,"and",551.42,2,88.95,"neg"
1,22,46661,61,22,"ios",683.27,3,114.92,"pos"
0,62,96606,53,15,"and",516.02,3,143.35,"pos"
0,57,21767,57,0,"and",306.67,4,121.55,"neg"
1,38,59805,8,21,"and",126.74,2,99.16,"neg"
1,49,29093,19,11,"and",776.4,1,84.49,"pos"
1,56,69522,59,0,"and",287.43,2,98.13,"pos"
1,52,43431,32,0,"and",662.36,2,81.47,"neg"
1,24,139009,16,16,"ios",962.53,2,103.75,"pos"
1,57,21307,26,0,"and",514.69,1,53.7,"neg"
0,33,43178,61,8,"and",554.08,3,123.3,"neg"
1,50,22510,49,2,"ios",514.34,2,90.05,"pos"
0,62,53911,39,2,"and",358.54,2,107.06,"neg"
1,51,28882,4,45,"and",199.4,2,65.69,"pos"
1,38,24869,20,1,"and",395,2,107.77,"neg"
1,65,19953,0,0,"ios",1025.21,2,79.24,"neg"
1,36,19045,54,0,"and",189.52,1,68.99,"pos"
0,28,45439,0,0,"and",747.85,2,60.48,"neg"
1,33,50871,51,19,"and",259.8,3,94.95,"neg"
1,45,54094,28,31,"other",54.61,1,72.52,"neg"
1,36,65791,33,4,"and",279.58,1,66.81,"neg"
1,42,62268,52,0,"and",488.24,1,82.55,"pos"
0,49,23548,0,27,"and",261.97,2,77.2,"neg"
1,47,24532,31,18,"and",133.6,1,67.07,"pos"
1,33,164161,0,0,"ios",388.21,3,128.95,"pos"
1,71,69100,11,0,"ios",342.83,2,72.27,"neg"
1,69,20832,67,0,"and",793.92,1,64.48,"neg"
1,46,29132,53,31,"and",776.97,4,141.35,"neg"
1,69,260893,69,25,"and",148.91,4,149.43,"pos"
0,66,247950,41,6,"ios",887.6,2,77.54,"pos"
1,46,37043,65,4,"and",220.71,2,92.18,"pos"
1,45,81965,32,31,"ios",938.44,3,95.68,"pos"
1,37,15518,37,10,"ios",393,1,81.25,"pos"
1,58,21412,42,10,"and",204.68,3,105.49,"neg"
1,44,15623,42,40,"and",113.87,3,98.84,"neg"
1,34,148717,50,10,"and",585.73,3,113.15,"pos"
1,21,36851,33,4,"and",698.85,2,94.48,"pos"
1,60,125231,42,4,"ios",468.2,5,177.06,"neg"
0,47,32845,59,0,"and",447.93,2,107.25,"neg"
0,45,20192,26,0,"and",365.42,1,75.75,"neg"
0,62,201865,38,64,"ios",477.15,2,83.31,"pos"
0,28,67094,19,36,"and",201.03,2,90.32,"pos"
1,74,64762,24,11,"and",353.52,1,77.69,"pos"
0,72,109829,41,14,"and",537.08,2,86.49,"pos"
0,51,86113,37,9,"and",207.38,2,100.71,"pos"
1,45,48761,17,17,"ios",858.08,2,96.66,"pos"
0,71,24127,60,19,"and",491.1,3,125.41,"pos"
1,39,74163,10,1,"and",326.78,3,103.76,"neg"
1,61,39930,23,0,"and",681.22,2,79.58,"neg"
1,75,70529,56,26,"and",361.05,5,131.33,"pos"
0,47,28686,38,6,"ios",906.27,2,112.04,"pos"
0,53,67353,43,36,"and",115.93,2,89.77,"pos"
0,63,112689,14,0,"and",226.28,1,68.77,"neg"
1,21,335407,48,16,"and",872.81,5,97.49,"pos"
1,61,171396,31,12,"win",379.76,2,72.41,"pos"
1,55,77484,46,21,"and",725.14,1,59.92,"pos"
1,67,252323,0,10,"and",431.52,2,78.03,"pos"
0,63,47144,0,8,"and",229.37,2,76.26,"neg"
0,58,151446,71,13,"and",295.88,4,119.83,"pos"
1,75,38530,49,0,"and",291.12,1,80.22,"pos"
0,66,82826,56,8,"and",476.9,1,66.19,"pos"
0,73,51894,2,8,"ios",797.81,2,69.37,"pos"
1,20,15908,59,0,"and",327.49,2,107,"pos"
1,20,116684,34,0,"and",555.35,3,109.64,"pos"
0,29,24558,0,24,"and",102.7,2,73.62,"neg"
0,25,28719,46,1,"and",183.42,2,86.82,"pos"
0,75,33914,35,15,"and",497.94,2,102.44,"neg"
1,41,42743,9,0,"and",809.38,2,87.19,"neg"
1,26,67966,32,13,"win",362.15,2,78.2,"neg"
0,28,180951,6,1,"ios",936.16,1,43.67,"pos"
1,54,21793,43,35,"ios",983.18,2,92.56,"pos"
0,21,28955,30,24,"ios",1028.37,2,72.16,"neg"
0,41,38756,43,27,"and",638.57,2,101.34,"neg"
0,28,129305,20,13,"ios",1059.48,3,107.4,"pos"
0,48,48254,25,14,"and",517.76,2,68.82,"neg"
1,22,26024,55,1,"and",557.68,2,102.04,"pos"
1,24,20953,9,19,"and",282.88,1,71.79,"neg"
0,57,81033,18,37,"and",273.15,2,102.2,"pos"
1,35,58308,41,32,"and",731.71,2,75.27,"pos"
1,61,169909,50,11,"and",615.19,1,76.82,"pos"
0,34,86221,30,24,"and",653.49,1,77.96,"neg"
1,69,27598,19,18,"and",445.39,1,67.73,"neg"
1,52,88987,0,2,"and",609.97,2,71.26,"neg"
0,45,216917,117,27,"and",563.33,3,114.64,"pos"
1,71,42602,0,0,"and",192.57,2,93.7,"neg"
0,59,18835,73,13,"and",567.2,2,89.59,"neg"
0,69,40060,20,9,"and",629.37,2,63.97,"neg"
1,47,32761,37,26,"and",210.7,4,137.55,"neg"
0,68,151223,25,2,"and",564.53,4,102.95,"pos"
0,48,142539,0,19,"ios",521.92,2,58.85,"neg"
0,75,60371,9,10,"and",270.34,2,111.16,"neg"
0,26,46564,28,25,"and",281.67,1,62.89,"neg"
1,38,270946,41,3,"and",527.36,2,91.45,"pos"
1,24,72723,51,0,"and",630.12,2,97.93,"neg"
0,20,120707,0,18,"and",533.8,5,174.71,"neg"
0,27,31404,62,0,"and",564.58,1,89.69,"pos"
0,23,163461,0,8,"ios",801.94,3,115.18,"pos"
1,51,99534,2,27,"and",731.42,2,82.81,"neg"
0,29,223802,9,5,"and",217.11,1,68.21,"pos"
0,24,63532,64,24,"and",855.47,2,81.8,"pos"
1,74,43382,11,13,"and",864.36,2,104.96,"neg"
1,61,16277,27,5,"and",137.74,3,134.27,"neg"
1,45,37153,21,20,"and",385.44,1,76.7,"neg"
0,43,27778,36,28,"and",121.36,2,81.47,"neg"
0,57,35133,0,24,"ios",426.43,3,129.25,"pos"
0,63,254902,6,2,"and",563.46,3,96.89,"pos"
0,58,31537,35,0,"and",395.21,1,82.06,"neg"
0,66,45213,58,23,"and",330.85,3,91.14,"pos"
1,79,35044,10,9,"win",357.08,3,113.34,"neg"
